MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,target
20.0,RL,,7340.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,4.0,6.0,1971.0,1971.0,None,0.0,TA,TA,TA,TA,No,322.0,0.0,536.0,858.0,TA,Y,858.0,0.0,0.0,858.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1979.0,Unf,1.0,684.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,110000.0
20.0,RL,64.0,8712.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1957.0,2000.0,None,0.0,TA,Gd,TA,TA,Mn,860.0,0.0,132.0,992.0,TA,Y,1306.0,0.0,0.0,1306.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1968.0,Unf,1.0,756.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,153000.0
60.0,RL,63.0,7875.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2003.0,2003.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,783.0,783.0,Ex,Y,807.0,702.0,0.0,1509.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,2003.0,Fin,2.0,393.0,Y,0.0,75.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,180000.0
20.0,RL,50.0,14859.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,1Fam,7.0,5.0,2006.0,2006.0,BrkFace,27.0,Gd,TA,Gd,TA,No,0.0,0.0,1670.0,1670.0,Ex,Y,1670.0,0.0,0.0,1670.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,2006.0,RFn,3.0,690.0,Y,144.0,60.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,240000.0
20.0,RL,,6173.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1967.0,1967.0,BrkFace,75.0,TA,TA,TA,TA,No,599.0,0.0,277.0,876.0,TA,Y,902.0,0.0,0.0,902.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1967.0,Unf,1.0,288.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,8.0,2007.0,125500.0
20.0,RL,80.0,9920.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1954.0,1954.0,Stone,110.0,TA,TA,TA,TA,No,354.0,290.0,412.0,1056.0,TA,Y,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1954.0,RFn,1.0,280.0,Y,0.0,0.0,164.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0,2010.0,128000.0
20.0,RL,116.0,13501.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,8.0,5.0,2006.0,2006.0,Stone,208.0,Gd,TA,Gd,TA,No,63.0,0.0,1560.0,1623.0,Ex,Y,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,1.0,2006.0,RFn,3.0,865.0,Y,0.0,60.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,255000.0
50.0,RL,86.0,11500.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,7.0,1936.0,1987.0,None,0.0,Gd,TA,Gd,TA,No,223.0,0.0,794.0,1017.0,Gd,Y,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,1.0,1936.0,Fin,1.0,180.0,Y,0.0,0.0,0.0,0.0,322.0,0.0,,,,0.0,6.0,2006.0,250000.0
20.0,RL,,8885.0,Pave,,IR1,Low,AllPub,Inside,Mod,1Fam,5.0,5.0,1983.0,1983.0,None,0.0,TA,TA,Gd,TA,Av,301.0,324.0,239.0,864.0,TA,Y,902.0,0.0,0.0,902.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1983.0,Unf,2.0,484.0,Y,164.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2006.0,131000.0
60.0,RL,149.0,12589.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2005.0,2005.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,742.0,742.0,Ex,Y,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,2005.0,Fin,2.0,390.0,Y,36.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,174000.0
90.0,RL,80.0,11600.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Duplex,5.0,5.0,1960.0,1960.0,BrkFace,361.0,TA,TA,TA,TA,No,443.0,0.0,662.0,1105.0,TA,Y,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,TA,12.0,0.0,1960.0,Unf,2.0,480.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2010.0,154300.0
20.0,RL,,9286.0,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,1Fam,5.0,7.0,1977.0,1989.0,None,0.0,TA,TA,Gd,Gd,Av,196.0,0.0,1072.0,1268.0,TA,Y,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,0.0,1978.0,Unf,1.0,252.0,Y,173.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,143500.0
30.0,RM,51.0,6120.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1925.0,1950.0,None,0.0,TA,TA,TA,TA,No,489.0,0.0,279.0,768.0,TA,N,1015.0,0.0,0.0,1015.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1925.0,Unf,1.0,450.0,Y,0.0,0.0,112.0,0.0,120.0,0.0,,MnPrv,Shed,620.0,7.0,2006.0,88000.0
90.0,RH,82.0,6270.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,Duplex,5.0,6.0,1949.0,1950.0,None,0.0,TA,TA,TA,TA,No,284.0,0.0,717.0,1001.0,TA,N,1001.0,1001.0,0.0,2002.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1949.0,Unf,3.0,871.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,145000.0
160.0,FV,30.0,3000.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,6.0,5.0,2009.0,2009.0,Stone,76.0,Gd,TA,Gd,TA,Av,294.0,0.0,318.0,612.0,Ex,Y,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,0.0,2009.0,RFn,2.0,528.0,Y,0.0,234.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,173733.0
160.0,RM,21.0,2001.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,4.0,5.0,1970.0,1970.0,BrkFace,80.0,TA,TA,TA,TA,No,0.0,0.0,546.0,546.0,Fa,Y,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,1970.0,Unf,1.0,286.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2007.0,75000.0
20.0,C (all),50.0,9000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2.0,3.0,1949.0,1950.0,None,0.0,TA,TA,TA,TA,Av,50.0,0.0,430.0,480.0,TA,N,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0,1.0,TA,4.0,0.0,1958.0,Unf,1.0,308.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,35311.0
20.0,RL,,17140.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,6.0,1956.0,1956.0,None,0.0,TA,TA,TA,TA,No,1059.0,0.0,75.0,1134.0,Ex,Y,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1956.0,RFn,1.0,284.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,135000.0
60.0,RL,103.0,13125.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1991.0,1991.0,None,0.0,Gd,TA,Ex,TA,Mn,48.0,634.0,422.0,1104.0,Ex,Y,912.0,1215.0,0.0,2127.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,1991.0,RFn,3.0,833.0,Y,72.0,192.0,224.0,0.0,0.0,0.0,,GdPrv,,0.0,11.0,2007.0,238000.0
20.0,RL,87.0,11029.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,6.0,8.0,1958.0,2002.0,None,0.0,Ex,TA,Gd,TA,No,528.0,411.0,245.0,1184.0,Ex,Y,1414.0,0.0,0.0,1414.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,1990.0,Unf,2.0,601.0,Y,0.0,51.0,0.0,0.0,190.0,0.0,,,,0.0,5.0,2008.0,176500.0
60.0,RL,70.0,8462.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1994.0,1994.0,BrkFace,105.0,Gd,Gd,Gd,Gd,No,814.0,0.0,114.0,928.0,Ex,Y,936.0,785.0,0.0,1721.0,0.0,1.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,1994.0,RFn,2.0,471.0,Y,300.0,87.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,201000.0
90.0,RL,67.0,8777.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,5.0,7.0,1900.0,2003.0,None,0.0,TA,TA,TA,TA,No,1084.0,0.0,188.0,1272.0,Gd,Y,1272.0,928.0,0.0,2200.0,2.0,0.0,2.0,2.0,4.0,2.0,TA,9.0,0.0,,,0.0,0.0,N,0.0,70.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,9.0,2008.0,145900.0
20.0,RL,65.0,10237.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2005.0,2006.0,None,0.0,Gd,TA,Gd,TA,No,28.0,0.0,1288.0,1316.0,Ex,Y,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,2005.0,Fin,2.0,397.0,Y,100.0,0.0,0.0,23.0,0.0,0.0,,,,0.0,10.0,2006.0,169990.0
120.0,RL,50.0,8012.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,6.0,5.0,1993.0,1994.0,None,0.0,Gd,TA,Gd,TA,No,165.0,841.0,598.0,1604.0,Ex,Y,1617.0,0.0,0.0,1617.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,1.0,1993.0,RFn,2.0,533.0,Y,0.0,69.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,193000.0
20.0,RL,79.0,10240.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,6.0,1980.0,1980.0,BrkFace,157.0,TA,Gd,Gd,TA,No,625.0,1061.0,0.0,1686.0,TA,Y,1686.0,0.0,0.0,1686.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1980.0,Unf,2.0,612.0,Y,384.0,131.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,207500.0
20.0,RL,,15611.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,5.0,6.0,1977.0,1977.0,None,0.0,TA,TA,Gd,TA,Av,767.0,93.0,266.0,1126.0,TA,Y,1126.0,0.0,0.0,1126.0,0.0,1.0,2.0,0.0,3.0,1.0,Ex,6.0,0.0,1977.0,RFn,2.0,540.0,Y,180.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2008.0,175000.0
60.0,RL,93.0,11999.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2003.0,2004.0,BrkFace,340.0,Gd,TA,Gd,TA,No,0.0,0.0,1181.0,1181.0,Ex,Y,1234.0,1140.0,0.0,2374.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,1.0,2003.0,Fin,3.0,656.0,Y,104.0,100.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,285000.0
60.0,RL,,9900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1968.0,1968.0,BrkFace,342.0,TA,TA,TA,TA,No,552.0,0.0,280.0,832.0,Gd,Y,1098.0,880.0,0.0,1978.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,9.0,1.0,1968.0,RFn,2.0,486.0,Y,0.0,43.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,4.0,2008.0,176000.0
20.0,RL,,11838.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2001.0,2001.0,None,0.0,Gd,TA,Gd,TA,Av,0.0,0.0,1753.0,1753.0,Ex,Y,1788.0,0.0,0.0,1788.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,7.0,1.0,2001.0,RFn,2.0,522.0,Y,202.0,151.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,236500.0
60.0,RL,,13006.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1997.0,1997.0,BrkFace,285.0,TA,TA,Gd,TA,No,0.0,0.0,964.0,964.0,Gd,Y,993.0,1243.0,0.0,2236.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,1997.0,Fin,2.0,642.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2006.0,222000.0
20.0,RL,73.0,8925.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,8.0,5.0,2007.0,2007.0,None,0.0,Gd,TA,Gd,TA,Av,16.0,0.0,1450.0,1466.0,Ex,Y,1466.0,0.0,0.0,1466.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,2007.0,Fin,3.0,610.0,Y,100.0,18.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,201000.0
20.0,RL,70.0,9100.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1965.0,1965.0,None,0.0,TA,TA,TA,TA,No,338.0,466.0,121.0,925.0,Ex,Y,925.0,0.0,0.0,925.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1965.0,Unf,1.0,429.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2009.0,117500.0
20.0,RL,84.0,11670.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,9.0,5.0,2006.0,2006.0,Stone,302.0,Ex,TA,Ex,Gd,No,0.0,0.0,1905.0,1905.0,Ex,Y,1905.0,0.0,0.0,1905.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,1.0,2006.0,Fin,3.0,788.0,Y,0.0,191.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,320000.0
20.0,RL,63.0,8487.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,1Fam,7.0,5.0,2004.0,2004.0,BrkFace,210.0,Gd,TA,Gd,TA,Av,20.0,0.0,1480.0,1500.0,Ex,Y,1500.0,0.0,0.0,1500.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,2004.0,RFn,2.0,570.0,Y,192.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,190000.0
20.0,RL,313.0,27650.0,Pave,,IR2,HLS,AllPub,Inside,Mod,1Fam,7.0,7.0,1960.0,2007.0,None,0.0,TA,TA,Gd,TA,Gd,425.0,0.0,160.0,585.0,Ex,Y,2069.0,0.0,0.0,2069.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,9.0,1.0,1960.0,RFn,2.0,505.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2008.0,242000.0
30.0,RL,52.0,5825.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1926.0,1953.0,BrkFace,108.0,TA,Gd,Fa,TA,Mn,0.0,0.0,600.0,600.0,Gd,Y,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,1.0,1.0,TA,5.0,0.0,1953.0,Unf,2.0,528.0,Y,0.0,0.0,32.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,79900.0
20.0,RL,67.0,10083.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2003.0,2003.0,,,Gd,TA,Gd,TA,No,833.0,0.0,343.0,1176.0,Ex,Y,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,0.0,2003.0,RFn,2.0,555.0,Y,0.0,41.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,184900.0
60.0,RL,75.0,9675.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2005.0,2005.0,None,0.0,Gd,TA,Gd,TA,Mn,341.0,0.0,772.0,1113.0,Ex,Y,1113.0,858.0,0.0,1971.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,2005.0,RFn,2.0,689.0,Y,0.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2009.0,253000.0
60.0,RL,73.0,8760.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2006.0,2006.0,None,0.0,Gd,TA,Gd,Gd,Mn,464.0,0.0,927.0,1391.0,Ex,Y,1391.0,571.0,0.0,1962.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,2006.0,RFn,3.0,868.0,Y,0.0,90.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,239799.0
70.0,RL,,24090.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,7.0,1940.0,1950.0,None,0.0,TA,Gd,TA,TA,Mn,0.0,0.0,1032.0,1032.0,Ex,Y,1207.0,1196.0,0.0,2403.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,10.0,2.0,1940.0,Unf,1.0,349.0,Y,56.0,0.0,318.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,244400.0
90.0,RL,55.0,12640.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,6.0,5.0,1976.0,1976.0,None,0.0,TA,TA,TA,TA,Gd,936.0,396.0,396.0,1728.0,TA,Y,1728.0,0.0,0.0,1728.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1976.0,Unf,2.0,574.0,Y,40.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,150900.0
60.0,RL,,8755.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,1Fam,7.0,5.0,1999.0,1999.0,BrkFace,298.0,Gd,TA,Gd,TA,No,772.0,0.0,220.0,992.0,Ex,Y,1022.0,1038.0,0.0,2060.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,1999.0,RFn,2.0,390.0,Y,0.0,0.0,0.0,168.0,0.0,0.0,,GdPrv,,0.0,6.0,2009.0,214000.0
90.0,RL,42.0,7711.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,4.0,3.0,1977.0,1977.0,None,0.0,TA,TA,Gd,TA,Gd,1440.0,0.0,0.0,1440.0,TA,Y,1440.0,0.0,0.0,1440.0,2.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,,,0.0,0.0,N,321.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,150000.0
90.0,RL,100.0,25000.0,Pave,,Reg,Low,AllPub,Inside,Gtl,Duplex,5.0,4.0,1967.0,1967.0,None,0.0,TA,TA,TA,TA,Av,0.0,0.0,1632.0,1632.0,TA,Y,1632.0,0.0,0.0,1632.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1967.0,Unf,2.0,576.0,P,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,143000.0
20.0,RL,,14375.0,Pave,,IR1,Lvl,NoSeWa,CulDSac,Gtl,1Fam,6.0,6.0,1958.0,1958.0,BrkFace,541.0,TA,TA,TA,TA,No,111.0,354.0,354.0,819.0,Gd,Y,1344.0,0.0,0.0,1344.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,7.0,1.0,1958.0,RFn,2.0,525.0,Y,0.0,118.0,0.0,0.0,233.0,0.0,,,,0.0,1.0,2009.0,137500.0
50.0,RM,98.0,8820.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,6.0,1890.0,1996.0,None,0.0,TA,TA,TA,TA,No,1088.0,0.0,0.0,1088.0,TA,Y,1188.0,561.0,120.0,1869.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,7.0,0.0,1963.0,Unf,2.0,456.0,Y,48.0,0.0,244.0,0.0,0.0,0.0,,MnWw,,0.0,9.0,2009.0,124900.0
80.0,RL,70.0,8163.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1959.0,1959.0,BrkFace,128.0,TA,Gd,TA,TA,Av,748.0,294.0,102.0,1144.0,TA,Y,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,1959.0,RFn,1.0,796.0,Y,86.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,143000.0
20.0,RL,85.0,14536.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2002.0,2003.0,BrkFace,236.0,Gd,TA,Gd,TA,Av,1300.0,0.0,316.0,1616.0,Ex,Y,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,9.0,1.0,2002.0,Fin,3.0,808.0,Y,0.0,252.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,270000.0
60.0,RL,65.0,14006.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2002.0,2002.0,BrkFace,144.0,Gd,TA,Gd,TA,,0.0,0.0,936.0,936.0,Ex,Y,936.0,840.0,0.0,1776.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,1.0,2002.0,RFn,2.0,474.0,Y,144.0,96.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2006.0,192500.0
20.0,RL,78.0,9360.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1972.0,2006.0,None,0.0,TA,TA,TA,TA,No,982.0,0.0,179.0,1161.0,TA,Y,1381.0,0.0,0.0,1381.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,1.0,1972.0,RFn,2.0,676.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,197500.0
20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,8.0,1950.0,2002.0,None,0.0,TA,TA,TA,TA,No,398.0,149.0,317.0,864.0,Gd,Y,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,0.0,1980.0,RFn,2.0,720.0,Y,194.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,129000.0
20.0,RH,60.0,7800.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,5.0,1965.0,1965.0,None,0.0,TA,TA,TA,TA,No,641.0,0.0,187.0,828.0,Gd,Y,965.0,0.0,0.0,965.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1979.0,Unf,1.0,300.0,Y,421.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,119900.0
85.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,8.0,1972.0,2003.0,None,0.0,TA,Gd,Gd,TA,Av,660.0,0.0,108.0,768.0,Gd,Y,768.0,0.0,0.0,768.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1974.0,Fin,1.0,396.0,Y,192.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2009.0,133900.0
60.0,RL,,11075.0,Pave,,IR1,Lvl,AllPub,Inside,Mod,1Fam,5.0,4.0,1969.0,1969.0,BrkFace,232.0,TA,TA,TA,TA,Av,562.0,193.0,29.0,784.0,Ex,Y,1168.0,800.0,0.0,1968.0,0.0,1.0,2.0,1.0,4.0,1.0,TA,7.0,1.0,1969.0,RFn,2.0,530.0,Y,305.0,189.0,0.0,0.0,0.0,0.0,,MnPrv,Shed,400.0,9.0,2008.0,172000.0
90.0,RL,35.0,9400.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Duplex,6.0,5.0,1975.0,1975.0,BrkFace,250.0,TA,TA,Gd,Gd,Gd,945.0,0.0,0.0,945.0,TA,Y,980.0,0.0,0.0,980.0,0.0,2.0,2.0,0.0,4.0,0.0,TA,4.0,0.0,,,0.0,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,127500.0
90.0,RH,82.0,7136.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,Duplex,6.0,6.0,1946.0,1950.0,BrkFace,423.0,TA,TA,Gd,TA,No,484.0,0.0,495.0,979.0,TA,N,979.0,979.0,0.0,1958.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1946.0,Unf,2.0,492.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,145000.0
160.0,RM,24.0,1300.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,6.0,6.0,1980.0,1980.0,None,0.0,TA,TA,Gd,TA,No,285.0,0.0,276.0,561.0,TA,Y,561.0,668.0,0.0,1229.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,1.0,1980.0,Fin,2.0,462.0,Y,150.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,5.0,2009.0,124000.0
20.0,RL,70.0,7420.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1962.0,1962.0,None,0.0,TA,TA,TA,TA,No,417.0,0.0,640.0,1057.0,TA,Y,1057.0,0.0,0.0,1057.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1977.0,Fin,2.0,576.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2007.0,132000.0
