news_articles_cleaned,article_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
funny thing personaly story reaction MSG vary greatly say heart beat speed flush face claim heart skip beat react headache stomach ache watery eye running nose itchy skin rash accusation include respiration difficulty brain damage new vomiting guess MSG number suspect problem case food poisoning hear thing MSG think,603,0.1933104,0.061271872,-0.30704865,-0.40404958,-0.0989571,-0.11805512,0.32616043,-0.042359173,-0.045837123,0.15347226,0.18210462,-0.26399145,-0.10146315,0.08972856,-0.2822929,-0.06946286,-0.1336465,-0.09655076,-0.1107615,-0.32884398,0.26767316,0.06118781,-0.028935594,-0.3423526,-0.0018540898,-0.07993049,0.27403072,-0.13986397,-0.2958446,0.0968231,0.2386333,-0.019850982,-0.0398907,0.26581606,0.31825906,0.0138389785,0.16204348,-0.36901125,0.084511265,0.16751924,-0.5098983,-0.21443936,0.22829346,-0.23205839,0.015722964,-0.05486997,-0.07201979,0.5947399,0.2632803,0.24912752,0.25648436,-0.104803436,-0.121379055,0.11385976,0.11040163,0.06904131,0.032840542,-0.011366755,0.05636963,0.41784468,-0.24340038,-0.052466,0.16108511,-0.15667032,0.2332873,0.3902022,0.03869607,-0.28342184,-0.07828521,0.022062013,-0.14738056,0.17800291,0.08245941,-0.053296406,-0.29956388,0.11356374,0.01481764,-0.19092777,-0.14875332,0.012390362,0.23583138,-0.046598323,0.13323805,-0.45753583,-0.0750534,-0.08235578,-0.38765866,-0.05092474,0.4061477,0.56848913,0.07520159,0.025631014,-0.039154887,-0.02318252,0.6573424,-0.022933977,-0.15518235,-0.03544235,-0.19103776,-0.22630692,0.16722216,0.14170246,-0.029306808,0.08097653,-0.08295531,-0.13263188,-0.25059924,0.22166176,-0.12125293,0.11424848,-0.20159416,-0.025491996,-0.10381894,-0.28101003,0.08468094,-0.16474958,0.6053874,-0.08794384,-0.106752455,0.27459398,-0.044221394,-0.18324396,0.25178814,0.12210504,-0.16329275,-0.7110114,0.22880173,0.3524499
Piper live town Williamsport PA kill early book publish time luck financially Rumor hunt urban pigeon birdshot food view resourceful man imo decide check gracefully support bad John Campbell long time editor Astounding Analog SF magazine cut check Piper recent story say check mail Campbell know Piper strait sure phone hang Campbell like wish happen differently enjoy Piper stuff,728,0.23111829,0.22220694,-0.15721603,-0.36522216,0.08141954,-0.10513721,0.35553324,-0.08014779,-0.06450223,0.16384618,0.021197429,-0.32479346,0.12228129,-0.2539887,-0.041753437,-0.006860465,-0.094053596,-0.13914505,-0.107410505,-0.0924102,-0.027009036,-0.011386945,0.18069515,0.029445708,-0.030716129,-0.16005641,-0.031586803,-0.09587674,-0.17001402,0.19237034,-0.1351285,0.010096161,0.04146911,0.416095,0.31364945,-0.23973964,-0.15205906,-0.10293093,-0.04377913,0.3491186,-0.15126134,-0.21876176,0.0222518,0.1138995,0.3003703,0.07031901,-0.17747974,0.21105056,0.17339858,-0.1288056,0.15038349,-0.047913566,0.047747333,0.10792786,0.019112526,-0.313893,-0.22511402,0.025748177,0.20176834,-0.018593375,-0.07493985,0.22107989,0.096723765,-0.16710073,0.1227917,0.09813783,0.043463618,-0.14458111,-0.08192481,-0.027424896,-0.101254664,0.08821529,-0.17060469,-0.02640926,-0.17004573,0.17154029,0.15229367,-0.18390615,0.06836101,-0.09547213,0.18488722,0.017857468,-0.073327646,-0.25876272,-0.07980826,-0.09098326,-0.30167758,-0.31918883,0.27051288,0.37924957,0.15896958,-0.107330486,-0.0680971,-0.2071351,0.35653362,-0.084155,-0.0044233943,-0.035511293,-0.021229424,-0.27850392,0.33296075,-0.019765003,0.14007144,-0.08000798,-0.12663712,-0.00062730984,-0.033220932,0.3300815,-0.24421912,-0.00019866027,0.07804482,-0.10338239,-0.28550008,-0.16802467,-0.053644847,-0.056383535,0.40347415,0.14554773,-0.09000437,0.20362301,0.062463652,-0.3508001,0.08455896,0.05484997,-0.16952802,-0.060281377,0.25001955,-0.28656656
hi folk plan buy lcii need advice choose monitor people recommend decent monitor Iv look ad spec NEC FGFGe price budget lcii able use resolution available fg specifically resolution lcii support resolution recommendation reliable mail order place lcii monitor experience follow mail order place SYEX EXPRESS Houston Tx USA FLEX Bloomingdale Il Thanks jeff,601,-0.0122154225,0.2548175,-0.2230843,-0.56975704,-0.107127346,0.07667018,0.19503471,0.25389987,-0.25329176,0.45437208,-0.11596028,-0.13304818,0.12545288,-0.07437604,-0.08547735,-0.25197175,0.1619595,-0.24894008,0.04350677,0.13406153,0.33874914,-0.18235709,0.0030988827,0.09430921,0.2295771,-0.18604533,-0.0866267,0.018404504,-0.07633871,0.22344908,0.20427051,-0.064963646,0.10762237,0.16493244,0.07218846,-0.01771243,-0.255691,-0.18280238,0.109936394,-0.072340906,0.09038,-0.23498961,-0.22344682,-0.089621834,0.34474227,-0.06905774,-0.00965723,0.17133719,0.11320409,-0.064025775,0.041185368,-0.21140589,0.09482016,0.027565923,-0.12447098,0.10396278,0.17605993,-0.15878098,0.27156436,0.15148781,-0.09360489,0.12569198,-0.015429567,-0.19829975,-0.07615215,0.09450527,0.0133655155,-0.0605303,-0.2722728,0.20644842,0.09685373,-0.06733626,-0.057181917,-0.22521679,-0.041786857,0.12681662,0.13034798,-0.31345168,0.19154042,-0.10741237,0.052112564,0.13163586,0.048839554,-0.10650558,0.0907562,-0.003452051,0.096936576,-0.03826444,0.035187524,0.12087489,0.01623105,-0.042805374,-0.124319576,-0.28169978,0.29184738,-0.24512833,-0.2978903,0.15808102,-0.52412415,-0.12248073,0.053402428,-0.006878971,0.17188944,-0.026111638,0.1014879,0.08089849,-0.07594734,0.3130264,-0.031331908,-0.0881393,-0.12439375,-0.019841217,-0.42992777,-0.09962222,0.23017463,0.000527356,0.19119386,0.13086352,-0.20236781,0.15620434,0.09664816,-0.2311512,-0.2259244,0.098510265,0.0142659405,0.08470982,0.2246346,-0.038155347
hi xpert simple question see lot different term mean thing exact definition term mean multi screen multi headed multi display server zaphod mode limit screen display single server handle articel read upper limit capability call want cursor screen display hint welcome thank rainer,513,0.32203358,0.28722012,-0.110194616,-0.46220747,-0.35769343,0.055235215,0.28622174,0.021212108,-0.16413827,0.4482547,-0.03201011,-0.3082122,-0.21810095,0.17820756,-0.046135996,-0.08309147,-0.07145053,-0.108938105,-0.44784018,0.09370788,0.13268475,-0.34871626,0.29923078,0.036643405,0.15899956,-0.102974415,0.08867795,0.11391854,0.08823981,0.21330534,0.19397703,-0.23124574,0.036457926,-0.0055469153,0.2495082,-0.18534134,-0.1353503,-0.0926406,0.13247597,0.13804713,-0.042727314,-0.08497896,-0.22595227,-0.12392883,0.09515532,0.14157338,-0.1193976,0.13674806,0.2016151,0.056391098,-0.012844431,-0.25658312,-0.1677976,0.09724217,0.07823399,-0.09228282,0.19543491,-0.18658601,0.022756305,0.17362039,-0.02200078,0.09736768,0.23723249,-0.21427436,-0.005279685,0.16871904,-0.06465678,-0.21494716,-0.17628694,0.24192871,0.07507022,0.038660295,-0.15084456,-0.03497201,-0.09503226,0.17891312,0.04127958,-0.40554065,0.12635231,0.13034405,0.23194177,0.112291664,0.08644023,-0.21231899,0.20684323,0.09539711,-0.18073405,-0.15528998,0.14111917,0.461,0.072843574,0.087448664,0.0057619214,-0.26953498,0.15300164,-0.13644473,-0.20242028,-0.14319606,-0.24381424,-0.19344702,-0.16165139,-0.009198422,0.1658402,-0.016408382,0.04844111,0.21857908,0.052883275,0.18575418,-0.29672924,-0.16460773,-0.14792909,-0.0160654,-0.3220538,-0.27794573,-0.13153884,-0.16197821,0.18656701,0.063378714,0.054001924,-0.120518096,0.1273187,-0.38570938,-0.0381922,0.21781339,0.052168157,-0.4878809,0.39314762,-0.050569028
EKG come irregular beat question low blood potassium level bad doctor concern tend worry general Alexis Perry want perryhuscharvardedu chaste eliot house box promise lie repent die work lose mind ren sting,540,0.052464318,0.10427322,0.061654545,-0.29399374,0.08016666,-0.18920884,0.18657602,0.05571386,0.009002095,0.19647253,0.036439124,-0.23867775,0.13414066,0.13686694,-0.15503539,-0.17753096,-0.13454951,-0.17265591,-0.19800957,-0.16714516,0.15329482,0.030642485,0.017776353,-0.17888485,-0.04580467,-0.020931507,0.16418673,0.036158077,-0.22413282,0.14202955,0.23076348,-0.15660907,0.052868374,-0.09393858,0.1964948,0.052399322,-0.1325534,-0.041822243,-0.0092493575,0.05725949,-0.20102522,-0.1793143,0.0011117074,-0.1493247,0.10747257,0.14220871,0.083707295,0.5193739,0.07393217,0.0655562,-0.034036666,-0.049979452,-0.111251645,-0.02493896,0.009325718,-0.021343028,0.08890494,-0.01925421,0.053680986,0.21840188,-0.16731028,-0.009910837,0.042962074,-0.003377426,-0.033751477,0.23059751,0.054025844,0.023186564,0.03836708,0.019268176,-0.18605757,0.084122784,-0.06556749,-0.055332445,-0.05621313,-0.04393858,0.2563691,-0.026512602,0.040326737,-0.108214565,0.069731236,0.108390056,-0.08639967,-0.26220623,0.1258187,-0.12705806,-0.119289115,-0.045354545,0.18303683,0.50755525,-0.2453344,-0.02709746,-0.004064015,0.045976084,0.17999692,0.045237746,0.010938326,-0.10074589,-0.12738265,-0.081302546,0.1729777,-0.017570032,-0.06805253,-0.07292373,-0.010533454,-0.16496998,-0.14020118,0.26515794,-0.17224549,0.14867604,-0.086440615,-0.12622462,-0.06924929,-0.12268363,0.057212234,-0.10979396,0.25052762,0.06818991,-0.105398156,0.30796662,0.075298466,-0.2663168,0.11544872,-0.03622502,-0.16138665,-0.3239104,0.26510742,0.009526875
assume atheist think alike atheist believe existence god opinion issue capital punishment abortion vary greatly attack view particular atheist Benedikt presume present argument lump issue let start abortion personally support abortion means population control contraception fact support right woman abortion regardless personal view arrogant tell individual body domain legislator extend uterus opinion sure atheist theist disagree defend homosexuality means population control certainly defend end think homosexual anger hear characterize personal relationship conscious effort population level atheist believe value biological idea talk finally issue war capital punishment atheist object easily theist hang suppose conspiratorial link atheism population control atheist cause refer post,1569,0.5403754,0.44992945,-0.25745523,-1.0011871,-0.07828378,-0.30043665,0.64446706,0.19822708,-0.3623259,0.28540432,0.18400815,-0.43445235,0.05838526,-0.34141976,-0.07850396,-0.03405011,-0.20354722,-0.37421358,-0.37127134,-0.003497833,0.0044961823,-0.45404086,0.10196242,-0.31733245,0.4081743,-0.14353673,0.37390253,0.03976335,-0.030808905,0.11064682,0.21601789,0.041678067,0.1527661,0.51395726,0.32747522,-0.35359818,-0.33030567,-0.02213864,0.008416356,0.09322754,-0.48256782,-0.040332016,-0.1793358,0.12718308,0.16359907,-0.42467308,-0.23744251,0.32512438,0.22418638,-0.09245201,0.1367702,-0.30010533,0.15095358,-0.3793068,0.07506528,-0.38049895,0.09964406,0.08486524,-0.06030862,0.19901164,-0.4689479,0.13754568,-0.30034307,0.10388056,-0.087465025,0.20339839,0.5642398,-0.45189288,0.008828114,-0.007819426,-0.13017575,0.2540362,0.07981868,0.1042024,-0.30490887,0.15628074,0.38362035,-0.4327903,-0.21995473,0.026331631,0.37968698,-0.13899884,-0.4608211,-0.5001834,0.20709634,-0.29234222,-0.43061185,0.0066212183,0.5126939,0.8419229,0.1244012,0.36854783,0.035532575,0.038420983,0.03498548,0.46355703,-0.083365574,-0.37866044,-1.0349255,-0.30739835,-0.03590509,0.18843497,0.18288425,-0.11791257,0.18546444,-0.3872442,0.032882832,0.3743385,-0.24920116,0.392573,-0.62159497,-0.1998307,-0.36965868,-0.31402436,-0.0057085287,-0.082232505,0.6969515,-0.4497489,-0.08335896,0.42289314,0.20242722,-0.20271309,0.25288337,0.12533475,-0.35835955,-0.5789767,0.17128846,0.04274557
bear reality old Soviet Union domestic handgun submachinegun trade gun commercial grade produce honest goodness machineshop production local road system envy world recall incident past chinese entreprenaur attempt smuggle AKs semi auto country import number limitation Gunweek read year ago person high school drafting skill vocational school machineshop training produce submachinegun talk average person able zip gun think private CNC control machinery shift day think gun sell black market enterprising mechanical engineer machinery produce workable submachinegun sale GUNWEEK article picture BATF look manufacturer efficient silencer commercial quality finish,1183,0.15674011,0.5215538,0.053138733,-0.57083803,-0.20893185,-0.02305085,0.2996317,0.06758237,-0.43701342,0.5485807,0.20619908,-0.018428523,-0.051470056,0.14341557,-0.15555258,-0.22945571,-0.12897675,-0.02012231,0.053997826,-0.01684517,0.1084315,-0.41670796,0.108234,-0.031859815,0.1499196,-0.08035241,0.26703048,-0.071341105,-0.081891336,0.110092305,0.2524209,0.21693984,-0.04915456,0.38628525,0.024217872,-0.047603972,-0.24914424,0.09298954,0.027998438,0.15689754,-0.15097964,0.009891042,-0.10638769,0.18174648,-0.019435069,0.19837508,0.04888903,0.37870878,0.5502334,0.22090153,0.4378068,-0.3493224,0.25135338,-0.06808456,0.11310849,-0.192695,0.16724561,-0.056651823,-0.15754072,-0.082604915,0.12659785,0.37380674,0.07856018,-0.08557171,-0.017168244,0.12169502,-0.19616966,-0.34336933,-0.36414665,0.24012654,-0.42927867,-0.05424877,0.10429594,0.12777176,0.015828121,0.08678743,-0.14542289,-0.03777634,0.13839397,0.039577726,0.38172022,0.23707461,-0.30866495,-0.30204624,0.29598835,-0.03671569,-0.25852028,-0.07363559,0.20348841,0.71110487,0.18346147,0.31885257,0.19492856,-0.4147384,0.18576922,0.05435097,0.008673994,0.32623732,-0.36169428,-0.02257471,0.3795293,-0.20056464,0.04128335,-0.069403134,0.08961713,0.005059452,0.10791462,0.3030033,-0.3212923,0.057339154,-0.03766348,-0.17691025,-0.38116515,-0.2557085,0.24858598,-0.00089913385,0.35491186,-0.05375299,0.18745898,0.24484187,0.1339795,-0.36961648,-0.10348573,0.08322973,-0.2209892,-0.34909976,0.20850176,-0.26257333
look advice buy susuki gse know inherent flaw bike problem look insurance rate bike blacklist person ride motorcycle buy start crazy tell people start small lage handle right start pound tad bit small oh yeah question anybody chicago area know good instruction school program aquante buy kill get home thank brian,724,0.25186825,0.22074707,0.030258631,-0.36534634,0.1385645,-0.07952481,0.18723936,-0.11933827,-0.11428525,0.38535658,0.01788832,-0.2580966,0.073873915,0.15282097,0.009436575,-0.075440116,-0.0014081191,-0.24493942,-0.27628946,-0.045547716,0.2245648,-0.38652644,0.20312847,0.017281838,0.18213421,-0.42562318,0.15246561,0.030126741,-0.11686438,0.1432666,0.14128771,0.12990318,0.096562095,0.3845767,0.25174016,0.10773809,-0.24659228,-0.037844665,0.09891581,0.08705138,-0.23327796,-0.176832,-0.030439403,-0.021049349,0.02001202,0.122854926,0.040969808,0.34627795,0.07950106,0.1332444,0.15563045,-0.15361531,-0.12334335,-0.11374017,0.078742236,-0.16700868,-0.025505885,-0.2880178,0.15526916,0.088940956,-0.22393826,0.33394158,0.13522616,-0.24364316,0.12651755,0.18746202,-0.021798901,-0.049088106,-0.18854667,0.23548086,-0.19296148,0.19451602,0.03304222,-0.1398307,-0.017474126,0.085850105,0.09122983,-0.27387077,0.13926972,-0.09485944,0.2650887,0.2936216,-0.056342572,-0.2571561,0.15857764,-0.035647452,-0.28086174,-0.1382536,0.433543,0.57472676,0.22004119,0.0756007,0.03402561,-0.13879526,0.1572387,0.11774202,-0.034544542,-0.087289445,-0.19159733,-0.27066982,0.47039604,0.00028753906,-0.05222285,-0.0015995341,-0.1119141,-0.07701451,-0.20008916,0.15641768,-0.45051134,-0.0082536,-0.10254916,-0.003133878,-0.3068,0.03182115,0.039088946,-0.10027741,0.2755204,0.09610969,-0.13601461,0.066247486,0.009322505,-0.41095555,0.116403006,0.06982096,-0.07462469,-0.2617634,0.30699164,0.10123985
Hans somebody reply space shuttle connect Hans usenet course main flow information Hans Henry Spencer aboard case main Hans flow information Gene Miya say Henry aloft Shuttle payload bay big chocolate chip cookie Henry Dryden look pretty covetously SRs Fs cookie space guess figure manage short flight,584,0.06829275,-0.18546747,0.06681366,-0.30208266,-0.040853567,-0.054441996,0.10870148,-0.091171496,-0.18768005,0.23509207,-0.11035503,-0.13681488,0.14397718,-0.07949268,-0.07220852,0.13565257,0.011054241,-0.3512598,-0.10035338,-0.057271685,0.03863952,-0.12159341,0.03414903,-0.024382507,0.120217636,0.07206781,0.030789698,0.22159812,-0.057422083,0.17387749,-0.14639503,0.030389052,-0.10675799,0.4093829,0.057483576,-0.014761567,-0.030257944,-0.14015767,0.12072637,0.110569485,-0.090103246,0.0982797,0.076869406,0.10001541,0.09368077,0.08211604,0.08764827,-0.039904773,-0.10064645,-0.009304157,0.16633916,0.014594862,-0.12801847,0.07212513,0.043133292,-0.12618446,0.13459566,0.07009359,0.33046868,-0.080735855,-0.21919154,0.08973371,0.00408012,-0.03138712,-0.045501232,0.2067478,-0.2600892,-0.15363695,-0.09896178,-0.15400946,0.07085297,0.16852956,0.024729189,0.19347079,-0.05418802,0.25176224,-0.18363498,-0.26306674,0.0964263,-0.036827203,0.15973456,0.017358106,0.04066449,-0.06857745,0.3219517,0.12148896,-0.19476385,-0.27959505,0.2157383,0.3286489,0.11426836,-0.05212885,-0.047743134,-0.12119066,0.06728087,-0.24485993,-0.0006809626,-0.17136715,-0.027388604,-0.1825583,0.31621155,-0.010950286,-0.13689159,0.08344268,0.148923,0.040255148,-0.10382866,0.4889903,-0.09781505,-0.036621194,0.2077074,-0.0111573525,-0.37429485,-0.23740058,0.15580945,-0.0021570192,-0.05732267,-0.20636006,-0.15891148,0.24495919,-0.09769094,-0.19317795,-0.020958785,-0.13728575,0.010289196,-0.27125132,0.118655525,-0.08085351
know trendy nowadays dump Morris let credit credit doubtful blue jay win AL east Morris year team go month August starter shell Milwaukee make charge Morris go pretty good era remember exactly let underestimate importance innings save bullpen day help win AL east forget pennent world series run support high run Stottlemyer run win game remember Morris win inordinate number ballgame credit pitch good need ballgame cruise control throw ball let batter themseleve hate expression inexperienced pitcher wear try perfect pitch era Morris veteran pitcher know win thing matter baseball save able reach little extra hate game line Yes Morris crap big time year let change history suit present BTW think bullpen embarrass veteran pitcher Cito era embarrassed ditto,1601,0.50206125,0.15263972,-0.14980786,-0.55521363,0.3651163,0.013622006,0.09181896,0.22100763,-0.29364514,0.1277029,-0.0074961223,-0.90167147,-0.085392915,-0.16099389,0.039251506,-0.20108864,0.13493814,-0.09328435,-0.23345006,0.19700262,0.30455995,-0.4366217,-0.04669928,0.03831882,0.20747745,-0.3105928,0.11483378,0.05254769,-0.011602238,0.11441255,-0.0561395,0.0003914646,0.18440558,0.45233583,0.17008816,0.09007915,-0.07152049,0.09983163,-0.28229326,0.0826825,-0.23599227,-0.041558817,0.1368027,-0.034502458,-0.079979904,0.42533475,0.09939845,0.89659995,0.49871483,0.24141784,0.27193335,-0.16855568,-0.33067515,0.0069325133,-0.13358769,0.020681456,0.061432164,-0.050066408,-0.109674685,0.21635816,-0.46326706,0.59256846,0.4157592,-0.37627274,-0.028591609,0.44849822,-0.29749417,-0.15060772,-0.5389883,0.11923805,-0.059158582,-0.1355736,-0.2143244,0.005309155,-0.03364015,0.33684915,0.44208625,-0.10176705,-0.12931575,0.29615873,0.48298705,-0.011609517,-0.06647339,-0.48546514,0.41553527,0.083154246,-0.22729892,0.13592832,0.59320986,0.57453305,0.06598673,0.12676413,-0.31350538,0.04916286,0.07909501,-0.071371056,-0.15506049,-0.2168462,0.34575456,-0.6942193,0.5390429,-0.028929818,0.25672686,-0.042429294,-0.063669525,0.066759065,0.21427351,0.35563394,0.000769201,0.09386987,-0.24736018,-0.27591488,-0.5338279,0.056607015,0.043770574,-0.048532084,0.59065974,0.4334134,-0.32288915,0.45032978,-0.19173715,-0.71037066,0.1545006,0.31829247,0.1301237,-0.49880457,0.6975799,-0.22749634
